Created At,Currency,Side,Price Per Unit,Total Quantity,Total Amount,source
"7/3/23","XMR","SELL","168.60823777956452","0.143","24.110978002477726","Spot"
"7/3/23","USDT","SELL","1.0000485645682486","0.0242099","0.024211075743340842","Spot"
"7/3/23","USDT","BUY","1.0000485645682486","24.2099","24.211075743340842","Spot"
"7/3/23","USDT","SELL","1.0000485645682486","0.0218336","0.021834660339357315","Spot"
"7/3/23","DOGE","SELL","0.06804229289050347","320","21.77353372496111","Spot"
"7/3/23","USDT","BUY","1.0000485645682486","21.8336","21.834660339357313","Spot"
"7/3/23","USDT","SELL","1.0000485645682486","14.009609","14.010289370612417","Spot"
"7/3/23","XVG","BUY","No Data Available.","2351","NaN","Spot"
"7/3/23","XVG","SELL","No Data Available.","5.314","NaN","Spot"
"7/3/23","USDT","SELL","1.0000485645682486","31.682068","31.683606625953644","Spot"
"7/3/23","XVG","BUY","No Data Available.","5314","NaN","Spot"
"7/3/23","XVG","SELL","No Data Available.","2.351","NaN","Spot"
"7/5/23","USDT","SELL","1.0003912290726957","0.0234692","0.02347838183335291","Spot"
"7/5/23","USDT","BUY","1.0003912290726957","23.4692","23.478381833352913","Spot"
"7/5/23","XVG","SELL","No Data Available.","2551","NaN","Spot"
"7/5/23","XVG","BUY","No Data Available.","2799","NaN","Spot"
"7/5/23","XVG","SELL","No Data Available.","2.799","NaN","Spot"
"7/5/23","USDT","SELL","1.0003912290726957","23.746716","23.75600640568025","Spot"
"7/20/23","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"8/23/23","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"9/13/23","NBS","BUY","No Data Available.","305.2944","NaN","Spot"
"9/22/23","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"10/20/23","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"11/17/23","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"11/28/23","USDT","BUY","1.0001124933784336","0.03358239","0.03358616779650697","Spot"
"12/15/23","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"1/5/24","FDUSD","BUY","1.0019247408088394","0.00070918","0.0007105449876868128","Spot"
"1/5/24","BUSD","BUY","1.0007299255384583","0.00070918","0.0007096976485933638","Spot"
"1/19/24","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"2/20/24","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"3/21/24","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"4/18/24","BNB","BUY","534.4086688900759","0.00000196","0.0010474409910245486","Spot"
"4/18/24","BEAM","BUY","0.08653693028970041","0.00183","0.00015836258243015177","Spot"
"4/19/24","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"5/22/24","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"6/19/24","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"6/26/24","USDT","BUY","0.999715229425212","0.00007811","0.0000780877565704033","Spot"
"7/4/24","OCEAN","BUY","No Data Available.","0.001938","NaN","Spot"
"7/5/24","FET","BUY","No Data Available.","0.0008396","NaN","Spot"
"7/24/24","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"8/21/24","BIDR","BUY","No Data Available.","1072.91","NaN","Spot"
"8/22/24","FDUSD","BUY","1.000566967177981","0.06904176","0.06908090441183004","Spot"
"8/23/24","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"9/9/24","XMR","BUY","171.9590567361024","0.00099267","0.17069859685022679","Spot"
"9/10/24","GRS","BUY","0.2855256832348871","47.974","13.697809127510473","Spot"
"9/11/24","MATIC","BUY","No Data Available.","24.8878","NaN","Spot"
"9/12/24","POL","BUY","0.374001397","24.8878","9.3080719682566","Spot"
"9/15/24","BNB","SELL","553.5243656017411","0.1916","106.05526844929359","Spot"
"9/15/24","FDUSD","SELL","1.0008386297846923","0.0697","0.06975845249599305","Spot"
"9/20/24","CATI","BUY",,"0.00049583","NaN","Spot"
"9/20/24","FDUSD","SELL","0.9989837302399452","0.0697","0.06962916599772419","Spot"
"9/20/24","BNB","SELL","566.2876078783737","0.1916","108.5007056694964","Spot"
"9/20/24","CATI","BUY",,"0.80034224","NaN","Spot"
"9/24/24","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"9/24/24","HMSTR","BUY",,"89.46","NaN","Spot"
"9/26/24","BNB","SELL","587.1561206313168","0.19169415","112.55439346171774","Spot"
"9/28/24","BNB","BUY","607.852647183927","0.00000178","0.00108197771198739","Spot"
"9/29/24","BNB","BUY","601.4515905430908","0.00000178","0.0010705838311667016","Spot"
"9/30/24","BNB","BUY","596.3134944088832","0.00000178","0.001061438020047812","Spot"
"10/1/24","BNB","BUY","567.272746436875","0.00000178","0.0010097454886576374","Spot"
"10/2/24","BNB","BUY","547.9989053584184","0.00000178","0.0009754380515379846","Spot"
"10/3/24","BNB","BUY","542.7058456351153","0.00000178","0.0009660164052305053","Spot"
"10/4/24","BNB","BUY","544.399519764367","0.00000178","0.0009690311451805733","Spot"
"10/5/24","BNB","BUY","555.3991502180934","0.00000178","0.0009886104873882062","Spot"
"10/6/24","BNB","BUY","563.1382189843206","0.00000178","0.0010023860297920905","Spot"
"10/7/24","BNB","BUY","570.4124164175632","0.00000178","0.0010153341012232625","Spot"
"10/8/24","BNB","BUY","564.1265056414143","0.00000178","0.0010041451800417173","Spot"
"10/9/24","BNB","BUY","580.3498280213496","0.00000178","0.0010330226938780021","Spot"
"10/10/24","BNB","BUY","570.2677953734741","0.00000178","0.0010150766757647837","Spot"
"10/11/24","SCR","BUY","No Data Available.","0.47817787","NaN","Spot"
"10/11/24","BNB","BUY","562.9242677359609","0.00000178","0.0010020051965700103","Spot"
"10/12/24","BNB","BUY","572.9511307659968","0.00000178","0.0010198530127634743","Spot"
"10/13/24","BNB","BUY","576.4005795768336","0.00000178","0.0010259930316467638","Spot"
"10/14/24","BNB","BUY","571.8219756629502","0.00000178","0.0010178431166800513","Spot"
"10/15/24","BNB","BUY","588.9156303068477","0.00000178","0.0010482698219461887","Spot"
"10/16/24","BNB","BUY","594.2263082994162","0.00000178","0.001057722828772961","Spot"
"10/17/24","BNB","BUY","600.8334713978579","0.00000178","0.001069483579088187","Spot"
"10/18/24","BNB","BUY","592.1283331199131","0.00000178","0.0010539884329534453","Spot"
"10/19/24","BNB","BUY","599.3758081943272","0.00000178","0.0010668889385859024","Spot"
"10/20/24","BNB","BUY","597.9323726455367","0.00000178","0.0010643196233090552","Spot"
"10/21/24","BNB","BUY","605.5143952148561","0.00000178","0.0010778156234824438","Spot"
"10/21/24","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"10/22/24","BNB","BUY","598.7878802211346","0.00000147","0.0008802181839250679","Spot"
"10/23/24","BNB","BUY","593.3947250849177","0.00000147","0.0008722902458748289","Spot"
"10/24/24","BNB","BUY","584.6204387412633","0.00000147","0.000859392044949657","Spot"
"10/25/24","BNB","BUY","594.2014883513531","0.00000147","0.000873476187876489","Spot"
"10/26/24","BNB","BUY","574.0065174456311","0.00000147","0.0008437895806450777","Spot"
"10/27/24","BNB","BUY","582.8239393362599","0.00000147","0.0008567511908243019","Spot"
"10/28/24","BNB","BUY","588.6285452745021","0.00000147","0.0008652839615535181","Spot"
"10/29/24","BNB","BUY","600.5996050873723","0.00000147","0.0008828814194784372","Spot"
"10/30/24","BNB","BUY","605.6293009676474","0.00000147","0.0008902750724224416","Spot"
"10/31/24","BNB","BUY","595.6485778636858","0.00000147","0.000875603409459618","Spot"
"11/1/24","BNB","BUY","576.0159561389277","0.00000147","0.0008467434555242237","Spot"
"11/2/24","BNB","BUY","572.7521699526609","0.00000147","0.0008419456898304114","Spot"
"11/3/24","BNB","BUY","568.3731181097451","0.00000147","0.0008355084836213252","Spot"
"11/4/24","BNB","BUY","557.7172956388084","0.00000147","0.0008198444245890483","Spot"
"11/5/24","BNB","BUY","552.0966866452353","0.00000147","0.0008115821293684959","Spot"
"11/6/24","BNB","BUY","563.6622039316757","0.00000147","0.0008285834397795632","Spot"
"11/7/24","BNB","BUY","592.0824482076723","0.00000147","0.0008703611988652782","Spot"
"11/7/24","DOCK","BUY","No Data Available.","165.834","NaN","Spot"
"11/8/24","BNB","BUY","598.4913366172318","0.00000147","0.0008797822648273307","Spot"
"11/9/24","BNB","BUY","597.9089350416948","0.00000147","0.0008789261345112914","Spot"
"11/10/24","BNB","BUY","624.4000599842586","0.00000147","0.0009178680881768601","Spot"
"11/11/24","BNB","BUY","628.1584964518623","0.00000147","0.0009233929897842375","Spot"
"11/12/24","BNB","BUY","661.5428332981435","0.00000147","0.0009724679649482709","Spot"
"11/13/24","BNB","BUY","626.8814660910024","0.00000147","0.0009215157551537734","Spot"
"11/14/24","BNB","BUY","620.877562369718","0.00000147","0.0009126900166834854","Spot"
"11/15/24","BNB","BUY","621.8861943270952","0.00000147","0.0009141727056608298","Spot"
"11/16/24","BNB","BUY","619.166338272473","0.00000147","0.0009101745172605352","Spot"
"11/17/24","BNB","BUY","622.4436155884191","0.00000147","0.0009149921149149761","Spot"
"11/18/24","BNB","BUY","618.5800362659652","0.00000147","0.0009093126533109688","Spot"
"11/19/24","USUAL","BUY","No Data Available.","2.62733313","NaN","Spot"
"11/19/24","BNB","BUY","619.4220201018762","0.00000147","0.000910550369549758","Spot"
"11/19/24","BOND","BUY","1.6638396114995375","0.00058","0.0009650269746697318","Spot"
"11/20/24","BNB","BUY","616.0228010788697","0.00000147","0.0009055535175859384","Spot"
"11/20/24","PURSE","BUY","No Data Available.","13.97247187","NaN","Spot"
"11/21/24","BNB","BUY","605.9306770305499","0.00000147","0.0008907180952349083","Spot"
"11/22/24","BNB","BUY","622.8072912328","0.00000147","0.000915526718112216","Spot"
"11/22/24","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"11/23/24","BNB","BUY","633.5371727045899","0.00000147","0.0009312996438757471","Spot"
"11/24/24","BNB","BUY","651.083758999052","0.00000147","0.0009570931257286064","Spot"
"11/25/24","BNB","BUY","660.2802257036246","0.00000147","0.0009706119317843281","Spot"
"11/26/24","BNB","BUY","636.4564159611986","0.00000147","0.0009355909314629618","Spot"
"11/26/24","THE","BUY","0.2102144335921688","0.27999173","0.05885830293244145","Spot"
"11/27/24","BNB","BUY","613.5032228400325","0.00000147","0.0009018497375748478","Spot"
"11/28/24","BNB","BUY","644.9621347972936","0.00000147","0.0009480943381520216","Spot"
"11/29/24","BNB","BUY","654.318052289444","0.00000147","0.0009618475368654827","Spot"
"11/30/24","BNB","BUY","654.8004491681114","0.00000147","0.0009625566602771237","Spot"
"12/1/24","BNB","BUY","654.2812421819193","0.00000147","0.0009617934260074214","Spot"
"12/2/24","BNB","BUY","656.0507833422326","0.00000147","0.0009643946515130819","Spot"
"12/3/24","BNB","BUY","647.6918348861451","0.00000157","0.001016876180771248","Spot"
"12/4/24","BNB","BUY","737.465376767552","0.00000157","0.0011578206415250568","Spot"
"12/5/24","BNB","BUY","739.3017571863832","0.00000168","0.0012420269520731237","Spot"
"12/6/24","BNB","BUY","717.9593985150125","0.00000168","0.001206171789505221","Spot"
"12/6/24","USDC","BUY","No Data Available.","0.14430444","NaN","Spot"
"12/7/24","BNB","BUY","731.9654355411359","0.00000168","0.0012297019317091082","Spot"
"12/8/24","BNB","BUY","750.2705316639181","0.00000178","0.001335481546361774","Spot"
"12/9/24","BNB","BUY","743.1879418606734","0.00000178","0.0013228745365119986","Spot"
"12/9/24","MOVE","BUY","No Data Available.","2.66904848","NaN","Spot"
"12/10/24","BNB","BUY","690.4054269757312","0.00000178","0.0012289216600168014","Spot"
"12/11/24","BNB","BUY","676.8446871699467","0.00000189","0.0012792364587511991","Spot"
"12/12/24","BNB","BUY","711.6646498835433","0.00000189","0.0013450461882798968","Spot"
"12/13/24","BNB","BUY","705.842900387038","0.00000189","0.0013340430817315016","Spot"
"12/14/24","BNB","BUY","726.1980794491502","0.00000199","0.0014451341781038089","Spot"
"12/15/24","BNB","BUY","715.6943302359028","0.00000199","0.0014242317171694466","Spot"
"12/16/24","VANA","BUY","No Data Available.","0.04389335","NaN","Spot"
"12/16/24","BNB","BUY","719.4072798269242","0.00000199","0.001431620486855579","Spot"
"12/17/24","BNB","BUY","720.3142668547938","0.0000021","0.0015126599603950668","Spot"
"12/17/24","1000CAT","BUY","No Data Available.","14.17452019","NaN","Spot"
"12/17/24","PENGU","BUY","1.0830930703995154","33.06944748","35.81728940752872","Spot"
"12/18/24","BNB","BUY","716.7809018229162","0.0000021","0.001505239893828124","Spot"
"12/19/24","BNB","BUY","687.3586712444272","0.0000021","0.0014434532096132971","Spot"
"12/20/24","BNB","BUY","666.3641556084774","0.00000262","0.0017458740876942107","Spot"
"12/21/24","BNB","BUY","678.083019087513","0.00000262","0.001776577510009284","Spot"
"12/22/24","BNB","BUY","663.0494968002491","0.00000262","0.0017371896816166528","Spot"
"12/23/24","BNB","BUY","648.8911595541892","0.00000262","0.0017000948380319757","Spot"
"12/24/24","BNB","BUY","693.1410665245311","0.00000262","0.0018160295942942714","Spot"
"12/25/24","BNB","BUY","696.6642164680982","0.00000236","0.0016441275508647115","Spot"
"12/26/24","BNB","BUY","702.2610994187106","0.00000236","0.001657336194628157","Spot"
"12/27/24","BNB","BUY","688.3582328496958","0.00000236","0.001624525429525282","Spot"
"12/28/24","BNB","BUY","690.5751303215521","0.00000236","0.0016297573075588628","Spot"
"12/29/24","BNB","BUY","720.9536224818535","0.00000236","0.001701450549057174","Spot"
"12/30/24","BNB","BUY","693.7148342010681","0.00000236","0.0016371670087145208","Spot"
"12/31/24","BNB","BUY","704.161563673912","0.0000022","0.0015491554400826066","Spot"
"2025-01-01 0:55:41","BNB","BUY","705.1673428741495","0.0000022","0.0015513681543231292","Spot"
"1/2/25","BNB","BUY","706.4142019774404","0.0000022","0.0015541112443503689","Spot"
"1/3/25","BIO","BUY","No Data Available.","0.89457444","NaN","Spot"
"1/3/25","BNB","BUY","705.6312008979344","0.0000022","0.0015523886419754557","Spot"
"1/4/25","BNB","BUY","713.856587366982","0.0000021","0.001499098833470662","Spot"
"1/5/25","BNB","BUY","713.7913721386069","0.0000021","0.0014989618814910744","Spot"
"1/6/25","BNB","BUY","709.288707377899","0.0000021","0.0014895062854935876","Spot"
"1/7/25","BNB","BUY","729.5153468931053","0.00000183","0.0013350130848143826","Spot"
"1/8/25","BNB","BUY","697.3098523830039","0.00000157","0.0010947764682413162","Spot"
"1/9/25","BNB","BUY","695.8642668411907","0.00000157","0.0010925068989406693","Spot"
"1/10/25","BNB","BUY","685.1270065528647","0.00000157","0.0010756494002879975","Spot"
"1/11/25","BNB","BUY","693.5285331673923","0.00000157","0.0010888397970728058","Spot"
"1/12/25","BNB","BUY","696.6563857160509","0.00000157","0.0010937505255742","Spot"
"1/13/25","BNB","BUY","692.9770823435065","0.00000157","0.0010879740192793052","Spot"
"1/13/25","FTM","BUY","No Data Available.","14.6943","NaN","Spot"
"1/14/25","BNB","BUY","688.281225449949","0.00000157","0.00108060152395642","Spot"
"1/15/25","BNB","BUY","698.6701567569066","0.00000157","0.0010969121461083433","Spot"
"1/15/25","S","BUY","No Data Available.","14.6943","NaN","Spot"
"1/16/25","BNB","BUY","714.2552053561437","0.00000157","0.0011213806724091457","Spot"
"1/17/25","BNB","BUY","708.2982901953341","0.00000157","0.0011120283156066744","Spot"
"1/17/25","SOLV","BUY","No Data Available.","6.32295257","NaN","Spot"
"1/18/25","BNB","BUY","721.7113055819291","0.00000157","0.0011330867497636287","Spot"
"1/19/25","BNB","BUY","709.3266259576684","0.00000157","0.0011136428027535394","Spot"
"1/20/25","BNB","BUY","682.3571861912724","0.00000157","0.0010713007823202976","Spot"
"1/21/25","BNB","BUY","681.8125426907715","0.00000157","0.0010704456920245112","Spot"
"1/22/25","BNB","BUY","691.8643049290694","0.00000157","0.0010862269587386389","Spot"
"1/23/25","BNB","BUY","694.845386011782","0.00000157","0.0010909072560384978","Spot"
"1/23/25","ANIME","BUY","No Data Available.","5.58808356","NaN","Spot"
"1/23/25","USDC","BUY","No Data Available.","18.0478188","NaN","Spot"
"1/24/25","BNB","BUY","690.1769465415344","0.00000157","0.0010835778060702091","Spot"
"1/25/25","BNB","BUY","680.2107261115784","0.00000157","0.0010679308399951782","Spot"
"1/26/25","BNB","BUY","686.218486420997","0.00000157","0.0010773630236809654","Spot"
"1/27/25","BNB","BUY","666.8416950477779","0.00000157","0.0010469414612250113","Spot"
"1/28/25","BNB","BUY","679.7619750654965","0.00000157","0.0010672263008528295","Spot"
"1/29/25","BNB","BUY","661.3836085446968","0.00000157","0.001038372265415174","Spot"
"1/30/25","BNB","BUY","667.7786777548433","0.00000157","0.001048412524075104","Spot"
"1/31/25","BNB","BUY","677.5591951838687","0.00000157","0.001063767936438674","Spot"
"2/1/25","BNB","BUY","677.32955144321","0.00000147","0.0009956744406215186","Spot"
"2/2/25","BNB","BUY","653.3655112995262","0.00000147","0.0009604473016103035","Spot"
"2/3/25","BNB","BUY","617.5242146227126","0.00000147","0.0009077605954953876","Spot"
"2/4/25","BNB","BUY","610.7734597545308","0.00000147","0.0008978369858391603","Spot"
"2/5/25","BNB","BUY","573.2555011307679","0.00000147","0.0008426855866622288","Spot"
"2/6/25","BNB","BUY","569.7493194489674","0.00000147","0.000837531499589982","Spot"
"2/6/25","BERA","BUY","No Data Available.","0.11337025","NaN","Spot"
"2/7/25","BNB","BUY","572.1927027291408","0.00000147","0.0008411232730118369","Spot"
"2/8/25","BNB","BUY","578.1716192464576","0.00000147","0.0008499122802922926","Spot"
"2/9/25","BNB","BUY","613.3642500487672","0.00000147","0.0009016454475716877","Spot"
"2/10/25","BNB","BUY","616.5819540116431","0.00000147","0.0009063754723971153","Spot"
"2/11/25","BNB","BUY","618.2748464838329","0.00000147","0.0009088640243312343","Spot"
"2/11/25","LAYER","BUY","0.027921740625507084","0.33959854","0.009482182350680893","Spot"
"2/12/25","BNB","BUY","642.5461875164033","0.00000147","0.0009445428956491127","Spot"
"2/13/25","BNB","BUY","698.0597227726472","0.00000147","0.0010261477924757914","Spot"
"2/14/25","BNB","BUY","668.3887586987616","0.00000147","0.0009825314752871797","Spot"
"2/15/25","BNB","BUY","658.229172019396","0.00000147","0.000967596882868512","Spot"
"2/16/25","BNB","BUY","662.275208195605","0.00000147","0.0009735445560475393","Spot"
"2/17/25","BNB","BUY","674.0412338369872","0.00000168","0.0011323892728461384","Spot"
"2/18/25","BNB","BUY","667.2476381367867","0.00000168","0.0011209760320698015","Spot"
"2/19/25","BNB","BUY","647.4204881131344","0.00000183","0.001184779493247036","Spot"
"2/19/25","KAITO","BUY","No Data Available.","0.22503443","NaN","Spot"
"2/20/25","BNB","BUY","653.5603192616261","0.0000021","0.0013724766704494146","Spot"
"2/21/25","BNB","BUY","657.1874623529226","0.00000236","0.0015509624111528972","Spot"
"2/22/25","BNB","BUY","646.9099998302353","0.00000262","0.0016949041995552164","Spot"
"2/23/25","BNB","BUY","668.5558781397884","0.00000262","0.0017516164007262457","Spot"
"2/24/25","BNB","BUY","657.9104238813513","0.00000262","0.0017237253105691405","Spot"
"2/25/25","BNB","BUY","613.9762016884669","0.00000236","0.0014489838359847817","Spot"
"2/26/25","BNB","BUY","622.9272101769881","0.00000236","0.0014701082160176917","Spot"
"2/27/25","BNB","BUY","610.6266812334825","0.00000236","0.0014410789677110187","Spot"
"2/27/25","SHELL","BUY","No Data Available.","0.28016707","NaN","Spot"
"2/28/25","RED","BUY","No Data Available.","0.32334871","NaN","Spot"
"2/28/25","BNB","BUY","605.0340423632912","0.0000021","0.0012705714889629112","Spot"
"3/1/25","BNB","BUY","587.402173762169","0.0000021","0.0012335445649005548","Spot"
"3/2/25","BNB","BUY","607.5094159392314","0.0000021","0.001275769773472386","Spot"
"3/3/25","BNB","BUY","622.9947186712263","0.0000021","0.0013082889092095751","Spot"
"3/4/25","BNB","BUY","575.1956840557456","0.0000021","0.0012079109365170657","Spot"
"3/4/25","GPS","BUY","No Data Available.","3.34494504","NaN","Spot"
"3/5/25","BNB","BUY","583.604661413535","0.0000021","0.0012255697889684235","Spot"
"3/6/25","BNB","BUY","597.9875546374226","0.0000021","0.0012557738647385873","Spot"
"3/7/25","BNB","BUY","596.7084307178482","0.0000021","0.001253087704507481","Spot"
"3/8/25","BNB","BUY","594.0257566605313","0.0000021","0.0012474540889871157","Spot"
"3/9/25","BNB","BUY","593.0941857916199","0.0000021","0.0012454977901624016","Spot"
"3/10/25","BNB","BUY","554.6027084341725","0.0000021","0.0011646656877117622","Spot"
"3/11/25","BNB","BUY","532.1433764957501","0.00000199","0.0010589653192265426","Spot"
"3/12/25","BNB","BUY","551.5375291176015","0.00000199","0.001097559682944027","Spot"
"3/13/25","BNB","BUY","569.8347521028937","0.00000199","0.0011339711566847586","Spot"
"3/14/25","BNB","BUY","579.3197300559132","0.00000199","0.0011528462628112672","Spot"
"3/15/25","BNB","BUY","587.2762719965434","0.00000199","0.0011686797812731214","Spot"
"3/16/25","BNB","BUY","619.526348317873","0.00000199","0.0012328574331525674","Spot"
"3/17/25","BNB","BUY","602.272129108222","0.00000199","0.0011985215369253617","Spot"
"3/18/25","BNB","BUY","631.2529543032556","0.00000199","0.0012561933790634786","Spot"
"3/18/25","BMT","BUY","No Data Available.","0.33589825","NaN","Spot"
"3/19/25","BNB","BUY","628.0758803389232","0.00000199","0.0012498710018744572","Spot"
"3/20/25","BNB","BUY","619.2228065365293","0.0000022","0.0013622901743803647","Spot"
"3/21/25","BNB","BUY","629.9576812415105","0.0000022","0.0013859068987313232","Spot"
"3/22/25","BNB","BUY","634.5953513231998","0.00000262","0.0016626398204667833","Spot"
"3/23/25","BNB","BUY","626.6425025788599","0.00000262","0.0016418033567566128","Spot"
"3/24/25","NIL","BUY","No Data Available.","0.28833983","NaN","Spot"
"3/24/25","BNB","BUY","623.3508797314089","0.00000262","0.0016331793048962912","Spot"
"3/24/25","WRX","BUY","No Data Available.","6.49422","NaN","Spot"
"3/24/25","USDC","BUY","No Data Available.","0.13897631","NaN","Spot"
"3/25/25","BNB","BUY","636.770574371628","0.00000262","0.0016683389048536652","Spot"
"3/25/25","PARTI","BUY","No Data Available.","0.33671755","NaN","Spot"
"3/26/25","BNB","BUY","629.9171225892846","0.00000262","0.0016503828611839258","Spot"
"3/27/25","BNB","BUY","617.8132513208542","0.00000262","0.001618670718460638","Spot"
"3/28/25","BNB","BUY","637.2346491826926","0.00000262","0.0016695547808586544","Spot"
"3/29/25","BNB","BUY","619.4614916314041","0.00000262","0.0016229891080742787","Spot"
"3/30/25","BNB","BUY","603.1589798189228","0.00000262","0.0015802765271255778","Spot"
"3/31/25","GUN","BUY","No Data Available.","3.29357071","NaN","Spot"
"3/31/25","BNB","BUY","601.890436885543","0.00000262","0.0015769529446401224","Spot"
"4/1/25","BNB","BUY","605.0696023660156","0.00000262","0.0015852823581989609","Spot"
"4/2/25","BNB","BUY","611.2393861597126","0.00000262","0.001601447191738447","Spot"
"4/3/25","BNB","BUY","590.7321627329152","0.00000262","0.0015477182663602377","Spot"
"4/4/25","BNB","BUY","592.0988467123648","0.00000262","0.0015512989783863956","Spot"
"4/5/25","BNB","BUY","597.583153915369","0.00000262","0.001565667863258267","Spot"
"4/6/25","BNB","BUY","593.1183183454829","0.00000262","0.0015539699940651651","Spot"
"4/7/25","BNB","BUY","554.6558640878018","0.00000262","0.0014531983639100405","Spot"
"4/8/25","BNB","BUY","554.3992178656214","0.00000262","0.001452525950807928","Spot"
"4/9/25","BNB","BUY","553.3488769865336","0.00000236","0.001305903349688219","Spot"
"4/10/25","BNB","BUY","582.3765071634623","0.00000236","0.001374408556905771","Spot"
"4/10/25","BABY","BUY","No Data Available.","0.84199815","NaN","Spot"
"4/11/25","BNB","BUY","577.4123808731887","0.00000236","0.0013626932188607252","Spot"
"4/12/25","BNB","BUY","586.0812797901325","0.0000021","0.0012307706875592781","Spot"
"4/13/25","BNB","BUY","597.1093251920971","0.0000021","0.001253929582903404","Spot"
"4/14/25","BNB","BUY","584.0315921237428","0.0000021","0.0012264663434598598","Spot"
"4/14/25","KERNEL","BUY","No Data Available.","0.35094471","NaN","Spot"
"4/15/25","WCT","BUY","No Data Available.","0.35163994","NaN","Spot"
"4/15/25","BNB","BUY","584.2883292778388","0.0000021","0.0012270054914834613","Spot"
"4/16/25","BNB","BUY","579.6702311636287","0.0000021","0.0012173074854436201","Spot"
"4/17/25","BNB","BUY","582.8171689019342","0.0000021","0.0012239160546940618","Spot"
"4/18/25","BNB","BUY","590.1736930834943","0.0000021","0.0012393647554753378","Spot"
"4/19/25","BNB","BUY","591.7340207795003","0.0000021","0.0012426414436369504","Spot"
"4/20/25","BNB","BUY","591.7537763397294","0.0000021","0.0012426829303134315","Spot"
"4/21/25","BNB","BUY","592.9356432297858","0.0000021","0.00124516485078255","Spot"
"4/22/25","BNB","BUY","597.4250992758047","0.0000021","0.0012545927084791897","Spot"
"4/22/25","HYPER","BUY","No Data Available.","0.22356179","NaN","Spot"
"4/23/25","BNB","BUY","618.827710245719","0.0000021","0.0012995381915160097","Spot"
"4/24/25","INIT","BUY","No Data Available.","0.26298407","NaN","Spot"
"4/24/25","BNB","BUY","605.7969494404249","0.0000021","0.0012721735938248922","Spot"
"4/25/25","BNB","BUY","601.7109052240073","0.0000021","0.0012635929009704153","Spot"
"4/26/25","BNB","BUY","600.1829751749218","0.0000021","0.0012603842478673356","Spot"
"4/27/25","BNB","BUY","607.6944857354092","0.0000021","0.0012761584200443592","Spot"
"4/28/25","BNB","BUY","603.6523658333339","0.00000168","0.001014135974600001","Spot"
"4/28/25","USDC","BUY","No Data Available.","0.00058145","NaN","Spot"
"4/28/25","SIGN","BUY","No Data Available.","2.2326818","NaN","Spot"
"4/28/25","USDC","BUY","No Data Available.","0.00100602","NaN","Spot"
"4/28/25","USDC","BUY","No Data Available.","0.4643352","NaN","Spot"
"4/29/25","BNB","BUY","606.3787504114167","0.00000168","0.00101871630069118","Spot"
"4/30/25","BNB","BUY","601.028525899585","0.00000168","0.0010097279235113028","Spot"
"5/1/25","BNB","BUY","599.6514903291994","0.00000168","0.001007414503753055","Spot"
"5/2/25","BNB","BUY","599.9262085657983","0.00000168","0.0010078760303905412","Spot"
"5/2/25","STO","BUY","No Data Available.","0.16804254","NaN","Spot"
"5/3/25","BNB","BUY","601.1380073401223","0.00000168","0.0010099118523314054","Spot"
"5/4/25","BNB","BUY","599.3453913899934","0.00000168","0.001006900257535189","Spot"
"5/5/25","BNB","BUY","586.0199231074583","0.00000168","0.00098451347082053","Spot"
"5/6/25","BNB","BUY","597.6992649947433","0.00000168","0.0010041347651911687","Spot"
"5/7/25","BNB","BUY","602.5315454911993","0.00000168","0.0010122529964252149","Spot"
"5/8/25","SXT","BUY","No Data Available.","1.07791294","NaN","Spot"
"5/8/25","BNB","BUY","603.2279086988639","0.00000168","0.0010134228866140913","Spot"
"5/9/25","BNB","BUY","628.7362923546139","0.00000168","0.0010562769711557512","Spot"
"5/10/25","BNB","BUY","666.867339671781","0.00000168","0.001120337130648592","Spot"
"5/11/25","BNB","BUY","663.6082324496363","0.00000168","0.0011148618305153889","Spot"
"5/12/25","BNB","BUY","650.6978004127465","0.00000168","0.001093172304693414","Spot"
"5/13/25","BNB","BUY","660.4107280021387","0.00000168","0.0011094900230435932","Spot"
"5/14/25","BNB","BUY","665.6202535547477","0.00000168","0.001118242025971976","Spot"
"5/15/25","BNB","BUY","652.5866405064489","0.00000168","0.0010963455560508342","Spot"
"5/15/25","NXPC","BUY","No Data Available.","0.32964259","NaN","Spot"
"5/16/25","BNB","BUY","651.3464502074626","0.00000168","0.0010942620363485372","Spot"
